id,team,sensor,mac,temp,humidity,aqi,tvoc,eco2,created_at,lat,lon,sender,rssi,timestamp
564,team 4,sensor 4,D8:3A:DD:79:8F:80,22.48,19.63,1,0,400,06:58.9,36.6302581,127.4557952,31122ca08c52bb58,-59,1776989218
565,team 4,sensor 4,D8:3A:DD:79:8F:80,22.48,19.63,1,0,400,07:00.2,36.6302581,127.4557952,31122ca08c52bb58,-65,1776989218
566,team 4,sensor 4,D8:3A:DD:79:8F:80,22.45,19.61,1,0,400,07:01.0,36.6302581,127.4557952,31122ca08c52bb58,-64,1776989220
567,team 4,sensor 4,88:A2:9E:9B:5E:6A,22.27,25.01,2,65,487,07:01.0,36.6302581,127.4557952,31122ca08c52bb58,-85,1776989219
568,team 4,sensor 4,D8:3A:DD:79:8F:80,22.45,19.61,1,0,400,07:02.1,36.6302581,127.4557952,31122ca08c52bb58,-57,1776989220
569,team 4,sensor 4,D8:3A:DD:79:8F:80,22.46,19.59,1,0,400,07:02.9,36.6302581,127.4557952,31122ca08c52bb58,-62,1776989222
570,team 4,sensor 4,88:A2:9E:9B:5E:6A,22.36,24.95,2,72,500,07:03.6,36.6302581,127.4557952,31122ca08c52bb58,-84,1776989223
571,team 4,sensor 4,D8:3A:DD:79:8F:80,22.46,19.59,1,0,400,07:04.2,36.6302581,127.4557952,31122ca08c52bb58,-52,1776989222
572,team 4,sensor 4,D8:3A:DD:79:8F:80,22.45,19.59,1,0,400,07:04.9,36.6302581,127.4557952,31122ca08c52bb58,-49,1776989224
573,team 4,sensor 4,D8:3A:DD:79:8F:80,22.45,19.59,1,0,400,07:06.2,36.6302581,127.4557952,31122ca08c52bb58,-63,1776989224
574,team 4,sensor 4,D8:3A:DD:79:8F:80,22.48,19.6,1,0,400,07:06.9,36.6302581,127.4557952,31122ca08c52bb58,-50,1776989226
575,team 4,sensor 4,88:A2:9E:9B:5E:6A,22.32,24.73,1,63,483,07:06.9,36.6302581,127.4557952,31122ca08c52bb58,-83,1776989225
576,team 4,sensor 4,D8:3A:DD:79:8F:80,22.48,19.6,1,0,400,07:08.2,36.6302581,127.4557952,31122ca08c52bb58,-52,1776989226
577,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.57,18.7,1,0,400,19:53.3,36.6305872,127.4563611,31122ca08c52bb58,-56,1776989991
578,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.57,18.72,1,0,400,19:53.7,36.6305872,127.4563611,31122ca08c52bb58,-60,1776989993
579,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,21.84,24.63,2,78,511,19:54.5,36.6305872,127.4563611,31122ca08c52bb58,-88,1776989994
580,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.57,18.72,1,0,400,19:55.0,36.6305872,127.4563611,31122ca08c52bb58,-51,1776989993
581,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,21.84,24.63,2,78,511,19:55.8,36.6305872,127.4563611,31122ca08c52bb58,-81,1776989994
582,team 4,opensrc_team5,D8:3A:DD:C1:88:BD,23.87,17.91,1,0,400,19:56.2,36.6305872,127.4563611,31122ca08c52bb58,-87,1776989963
583,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,21.84,24.59,2,73,501,19:56.5,36.6305872,127.4563611,31122ca08c52bb58,-84,1776989996
584,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.62,18.71,1,0,400,19:57.7,36.6305872,127.4563611,31122ca08c52bb58,-49,1776989997
585,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,21.84,24.59,2,73,501,19:57.9,36.6305872,127.4563611,31122ca08c52bb58,-81,1776989996
586,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,21.84,24.62,2,78,511,19:58.5,36.6305872,127.4563611,31122ca08c52bb58,-83,1776989998
587,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.62,18.71,1,0,400,19:59.0,36.6305872,127.4563611,31122ca08c52bb58,-49,1776989997
588,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,21.84,24.62,2,78,511,19:59.8,36.6305872,127.4563611,31122ca08c52bb58,-82,1776989998
589,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,21.86,24.63,2,81,517,20:00.5,36.6305872,127.4563611,31122ca08c52bb58,-86,1776990000
590,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.61,18.78,1,0,400,20:01.0,36.6305872,127.4563611,31122ca08c52bb58,-46,1776989999
591,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.63,18.71,1,0,400,20:01.7,36.6305872,127.4563611,31122ca08c52bb58,-52,1776990001
592,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.63,18.71,1,0,400,20:03.0,36.6305872,127.4563611,31122ca08c52bb58,-58,1776990001
593,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.63,18.7,1,0,400,20:05.7,36.6305872,127.4563611,31122ca08c52bb58,-56,1776990005
594,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.63,18.7,1,0,400,20:07.0,36.6305872,127.4563611,31122ca08c52bb58,-68,1776990005
595,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.64,18.72,1,0,400,20:07.7,36.6305872,127.4563611,31122ca08c52bb58,-59,1776990007
596,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.67,18.74,1,0,400,20:09.8,36.6305872,127.4563611,31122ca08c52bb58,-50,1776990009
597,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.67,18.74,1,0,400,20:11.0,36.6305872,127.4563611,31122ca08c52bb58,-44,1776990009
598,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.66,18.76,1,0,400,20:11.7,36.6305872,127.4563611,31122ca08c52bb58,-41,1776990011
599,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.66,18.76,1,0,400,20:13.0,36.6305872,127.4563611,31122ca08c52bb58,-51,1776990011
600,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.68,18.76,1,0,400,20:15.0,36.6305872,127.4563611,31122ca08c52bb58,-53,1776990013
601,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.69,18.72,1,0,400,20:15.8,36.6305872,127.4563611,31122ca08c52bb58,-56,1776990015
602,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.69,18.72,1,0,400,20:17.0,36.6305872,127.4563611,31122ca08c52bb58,-51,1776990015
603,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.7,18.75,1,0,400,20:17.7,36.6305872,127.4563611,31122ca08c52bb58,-54,1776990017
604,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.7,18.75,1,0,400,20:19.1,36.6305872,127.4563611,31122ca08c52bb58,-58,1776990017
605,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.72,18.75,1,0,400,20:19.8,36.6305872,127.4563611,31122ca08c52bb58,-62,1776990019
606,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.72,18.74,1,0,400,20:21.8,36.6305872,127.4563611,31122ca08c52bb58,-60,1776990021
607,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,22.08,24.39,2,75,506,20:21.8,36.6305872,127.4563611,31122ca08c52bb58,-82,1776990020
608,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.72,18.74,1,0,400,20:23.0,36.6305872,127.4563611,31122ca08c52bb58,-53,1776990021
609,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.73,18.75,1,0,400,20:23.8,36.6305872,127.4563611,31122ca08c52bb58,-50,1776990023
610,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.73,18.75,1,0,400,20:25.1,36.6305872,127.4563611,31122ca08c52bb58,-59,1776990023
611,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.74,18.72,1,0,400,20:25.8,36.6305872,127.4563611,31122ca08c52bb58,-57,1776990025
612,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.74,18.72,1,0,400,20:27.1,36.6305872,127.4563611,31122ca08c52bb58,-55,1776990025
613,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.73,18.63,1,0,400,20:27.8,36.6305872,127.4563611,31122ca08c52bb58,-52,1776990027
614,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.75,18.68,1,0,400,20:29.8,36.6305872,127.4563611,31122ca08c52bb58,-59,1776990029
615,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,22.21,24.37,2,82,518,20:29.8,36.6305872,127.4563611,31122ca08c52bb58,-86,1776990028
616,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.75,18.68,1,0,400,20:31.0,36.6305872,127.4563611,31122ca08c52bb58,-54,1776990029
617,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.74,18.68,1,0,400,20:31.8,36.6305872,127.4563611,31122ca08c52bb58,-56,1776990031
618,team 4,opensrc_team5,D8:3A:DD:C1:88:BD,25.12,17.36,1,0,400,20:34.3,36.6305872,127.4563611,31122ca08c52bb58,-88,1776990001
619,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.75,18.64,1,0,400,20:35.1,36.6305872,127.4563611,31122ca08c52bb58,-48,1776990033
620,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.73,18.61,1,0,400,20:35.8,36.6305872,127.4563611,31122ca08c52bb58,-48,1776990035
621,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,22.27,24.35,2,91,534,20:35.8,36.6305872,127.4563611,31122ca08c52bb58,-84,1776990034
622,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.73,18.61,1,0,400,20:37.1,36.6305872,127.4563611,31122ca08c52bb58,-50,1776990035
623,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.76,18.63,1,0,400,20:37.8,36.6305872,127.4563611,31122ca08c52bb58,-54,1776990037
624,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,22.29,24.4,2,75,506,20:37.9,36.6305872,127.4563611,31122ca08c52bb58,-89,1776990036
625,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.75,18.63,1,0,400,20:39.8,36.6305872,127.4563611,31122ca08c52bb58,-59,1776990039
626,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.75,18.63,1,0,400,20:41.0,36.6305872,127.4563611,31122ca08c52bb58,-52,1776990039
627,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.74,18.62,1,0,400,20:41.8,36.6305872,127.4563611,31122ca08c52bb58,-53,1776990041
628,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.74,18.62,1,0,400,20:43.1,36.6305872,127.4563611,31122ca08c52bb58,-53,1776990041
629,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.7,18.66,1,0,400,20:43.8,36.6305872,127.4563611,31122ca08c52bb58,-49,1776990043
630,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,22.38,24.34,2,76,508,20:45.8,36.6305872,127.4563611,31122ca08c52bb58,-84,1776990044
631,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.68,18.55,1,0,400,20:47.8,36.6305872,127.4563611,31122ca08c52bb58,-56,1776990047
632,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.68,18.55,1,0,400,20:49.1,36.6305872,127.4563611,31122ca08c52bb58,-57,1776990047
633,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.68,18.6,1,0,400,20:49.8,36.6305872,127.4563611,31122ca08c52bb58,-50,1776990049
634,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.68,18.6,1,0,400,20:51.1,36.6305872,127.4563611,31122ca08c52bb58,-48,1776990049
635,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.65,18.53,1,0,400,20:51.8,36.6305872,127.4563611,31122ca08c52bb58,-49,1776990051
636,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,22.46,24.26,2,78,510,20:51.9,36.6305872,127.4563611,31122ca08c52bb58,-87,1776990050
637,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.65,18.53,1,0,400,20:53.1,36.6305872,127.4563611,31122ca08c52bb58,-46,1776990051
638,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.67,18.54,1,0,400,20:55.1,36.6305872,127.4563611,31122ca08c52bb58,-54,1776990053
639,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.68,18.53,1,0,400,20:55.8,36.6305872,127.4563611,31122ca08c52bb58,-55,1776990055
640,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.68,18.53,1,0,400,20:57.1,36.6305872,127.4563611,31122ca08c52bb58,-49,1776990055
641,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,22.53,24.24,2,82,518,20:57.9,36.6305872,127.4563611,31122ca08c52bb58,-86,1776990056
642,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,22.56,24.31,2,93,538,20:58.6,36.6305872,127.4563611,31122ca08c52bb58,-80,1776990058
643,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.69,18.5,1,0,400,20:59.1,36.6305872,127.4563611,31122ca08c52bb58,-46,1776990057
644,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.69,18.46,1,0,400,20:59.8,36.6305872,127.4563611,31122ca08c52bb58,-44,1776990059
645,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,22.56,24.31,2,93,538,20:59.9,36.6305872,127.4563611,31122ca08c52bb58,-84,1776990058
646,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.69,18.52,1,0,400,21:01.8,36.6305872,127.4563611,31122ca08c52bb58,-53,1776990061
647,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,22.6,24.28,2,76,507,21:01.9,36.6305872,127.4563611,31122ca08c52bb58,-82,1776990060
648,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,22.59,24.21,2,75,505,21:02.6,36.6305872,127.4563611,31122ca08c52bb58,-88,1776990062
649,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.69,18.52,1,0,400,21:03.1,36.6305872,127.4563611,31122ca08c52bb58,-53,1776990061
650,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.71,18.46,1,0,400,21:03.8,36.6305872,127.4563611,31122ca08c52bb58,-51,1776990063
651,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.71,18.46,1,0,400,21:05.1,36.6305872,127.4563611,31122ca08c52bb58,-53,1776990063
652,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.7,18.46,1,0,400,21:05.8,36.6305872,127.4563611,31122ca08c52bb58,-51,1776990065
653,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,22.64,24.18,2,78,511,21:05.9,36.6305872,127.4563611,31122ca08c52bb58,-88,1776990064
654,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.7,18.46,1,0,400,21:07.1,36.6305872,127.4563611,31122ca08c52bb58,-53,1776990065
655,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.72,18.45,1,0,400,21:07.8,36.6305872,127.4563611,31122ca08c52bb58,-60,1776990067
656,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,22.68,24.16,2,81,517,21:08.6,36.6305872,127.4563611,31122ca08c52bb58,-89,1776990068
657,team 4,opensrc_team5,D8:3A:DD:C1:88:BD,25.6,16.72,1,0,400,21:09.0,36.6305872,127.4563611,31122ca08c52bb58,-92,1776990037
658,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.74,18.45,1,0,400,21:09.8,36.6305872,127.4563611,31122ca08c52bb58,-59,1776990069
659,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,22.68,24.16,2,81,517,21:09.9,36.6305872,127.4563611,31122ca08c52bb58,-88,1776990068
660,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,22.72,24.21,2,88,529,21:10.6,36.6305872,127.4563611,31122ca08c52bb58,-83,1776990070
661,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.77,18.46,1,0,400,21:11.8,36.6305872,127.4563611,31122ca08c52bb58,-56,1776990071
662,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,22.72,24.21,2,88,529,21:11.9,36.6305872,127.4563611,31122ca08c52bb58,-76,1776990070
663,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.77,18.46,1,0,400,21:13.1,36.6305872,127.4563611,31122ca08c52bb58,-49,1776990071
664,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.8,18.44,1,0,400,21:13.8,36.6305872,127.4563611,31122ca08c52bb58,-50,1776990073
665,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,22.71,24.24,2,84,521,21:13.9,36.6305872,127.4563611,31122ca08c52bb58,-81,1776990072
666,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,22.73,24.22,2,87,528,21:14.6,36.6305872,127.4563611,31122ca08c52bb58,-88,1776990074
667,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.8,18.44,1,0,400,21:15.1,36.6305872,127.4563611,31122ca08c52bb58,-49,1776990073
668,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.8,18.44,1,0,400,21:15.8,36.6305872,127.4563611,31122ca08c52bb58,-46,1776990075
669,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,22.73,24.22,2,87,528,21:15.9,36.6305872,127.4563611,31122ca08c52bb58,-83,1776990074
670,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.8,18.44,1,0,400,21:17.1,36.6305872,127.4563611,31122ca08c52bb58,-52,1776990075
671,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.81,18.46,1,0,400,21:17.9,36.6305872,127.4563611,31122ca08c52bb58,-53,1776990077
672,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,22.77,24.28,2,76,507,21:17.9,36.6305872,127.4563611,31122ca08c52bb58,-82,1776990076
673,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.81,18.46,1,0,400,21:19.1,36.6305872,127.4563611,31122ca08c52bb58,-51,1776990077
674,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.82,18.43,1,0,400,21:19.8,36.6305872,127.4563611,31122ca08c52bb58,-55,1776990079
675,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.82,18.43,1,0,400,21:21.1,36.6305872,127.4563611,31122ca08c52bb58,-53,1776990079
676,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.83,18.41,1,0,400,21:21.8,36.6305872,127.4563611,31122ca08c52bb58,-59,1776990081
677,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.83,18.53,1,0,400,21:25.1,36.6305872,127.4563611,31122ca08c52bb58,-43,1776990083
678,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.84,18.42,1,0,400,21:25.8,36.6305872,127.4563611,31122ca08c52bb58,-48,1776990085
679,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.86,18.48,1,0,400,21:27.9,36.6305872,127.4563611,31122ca08c52bb58,-60,1776990087
680,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,22.84,24.45,2,80,514,21:27.9,36.6305872,127.4563611,31122ca08c52bb58,-84,1776990086
681,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.86,18.48,1,0,400,21:29.1,36.6305872,127.4563611,31122ca08c52bb58,-51,1776990087
682,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.86,18.38,1,0,400,21:29.8,36.6305872,127.4563611,31122ca08c52bb58,-48,1776990089
683,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.86,18.38,1,0,400,21:31.1,36.6305872,127.4563611,31122ca08c52bb58,-56,1776990089
684,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.88,18.39,1,0,400,21:31.8,36.6305872,127.4563611,31122ca08c52bb58,-51,1776990091
685,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.88,18.39,1,0,400,21:33.1,36.6305872,127.4563611,31122ca08c52bb58,-55,1776990091
686,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.89,18.41,1,0,400,21:33.9,36.6305872,127.4563611,31122ca08c52bb58,-54,1776990093
687,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,22.81,24.37,2,77,510,21:33.9,36.6305872,127.4563611,31122ca08c52bb58,-82,1776990092
688,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.89,18.41,1,0,400,21:35.1,36.6305872,127.4563611,31122ca08c52bb58,-55,1776990093
689,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.89,18.41,1,0,400,21:35.8,36.6305872,127.4563611,31122ca08c52bb58,-58,1776990095
690,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.89,18.41,1,0,400,21:37.1,36.6305872,127.4563611,31122ca08c52bb58,-52,1776990095
691,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.92,18.44,1,0,400,21:37.8,36.6305872,127.4563611,31122ca08c52bb58,-49,1776990097
692,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,22.72,25.27,2,77,509,21:37.9,36.6305872,127.4563611,31122ca08c52bb58,-88,1776990096
693,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.92,18.44,1,0,400,21:39.1,36.6305872,127.4563611,31122ca08c52bb58,-54,1776990097
694,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.96,18.41,1,0,400,21:39.9,36.6305872,127.4563611,31122ca08c52bb58,-58,1776990099
695,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.96,18.41,1,0,400,21:41.1,36.6305872,127.4563611,31122ca08c52bb58,-52,1776990099
696,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.94,18.39,1,0,400,21:41.9,36.6305872,127.4563611,31122ca08c52bb58,-64,1776990101
697,team 4,opensrc_team5,D8:3A:DD:C1:88:BD,25.82,16.36,1,0,400,21:42.3,36.6305872,127.4563611,31122ca08c52bb58,-88,1776990069
698,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.94,18.39,1,0,400,21:43.1,36.6305872,127.4563611,31122ca08c52bb58,-58,1776990101
699,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.95,18.4,1,0,400,21:43.9,36.6305872,127.4563611,31122ca08c52bb58,-50,1776990103
700,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.95,18.4,1,0,400,21:45.1,36.6305872,127.4563611,31122ca08c52bb58,-49,1776990103
701,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.95,18.33,1,0,400,21:45.9,36.6305872,127.4563611,31122ca08c52bb58,-52,1776990105
702,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.98,18.4,1,0,400,21:47.9,36.6305872,127.4563611,31122ca08c52bb58,-59,1776990107
703,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,22.7,26.01,2,79,512,21:47.9,36.6305872,127.4563611,31122ca08c52bb58,-88,1776990106
704,team 4,opensrc_team4,D8:3A:DD:79:8F:80,22.98,18.4,1,0,400,21:49.1,36.6305872,127.4563611,31122ca08c52bb58,-59,1776990107
705,team 4,opensrc_team4,D8:3A:DD:79:8F:80,23.01,18.41,1,0,400,21:49.9,36.6305872,127.4563611,31122ca08c52bb58,-56,1776990109
706,team 4,opensrc_team4,D8:3A:DD:79:8F:80,23.01,18.41,1,0,400,21:51.1,36.6305872,127.4563611,31122ca08c52bb58,-52,1776990109
707,team 4,opensrc_team4,D8:3A:DD:79:8F:80,23,18.39,1,0,400,21:51.8,36.6305872,127.4563611,31122ca08c52bb58,-51,1776990111
708,team 4,opensrc_team4,D8:3A:DD:79:8F:80,23,18.39,1,0,400,21:53.1,36.6305872,127.4563611,31122ca08c52bb58,-51,1776990111
709,team 4,opensrc_team4,D8:3A:DD:79:8F:80,23.02,18.39,1,0,400,21:53.9,36.6305872,127.4563611,31122ca08c52bb58,-41,1776990113
710,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,22.73,26.25,2,78,510,21:54.6,36.6305872,127.4563611,31122ca08c52bb58,-91,1776990114
711,team 4,opensrc_team4,D8:3A:DD:79:8F:80,23.02,18.39,1,0,400,21:55.2,36.6305872,127.4563611,31122ca08c52bb58,-51,1776990113
712,team 4,opensrc_team4,D8:3A:DD:79:8F:80,23.02,18.38,1,0,400,21:55.9,36.6305872,127.4563611,31122ca08c52bb58,-52,1776990115
713,team 4,opensrc_team4,D8:3A:DD:79:8F:80,23.02,18.38,1,0,400,21:57.1,36.6305872,127.4563611,31122ca08c52bb58,-51,1776990115
714,team 4,opensrc_team4,D8:3A:DD:79:8F:80,23.05,18.34,1,0,400,21:57.9,36.6305872,127.4563611,31122ca08c52bb58,-50,1776990117
715,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,22.67,26.26,2,80,514,21:58.6,36.6305872,127.4563611,31122ca08c52bb58,-88,1776990118
716,team 4,opensrc_team4,D8:3A:DD:79:8F:80,23.05,18.34,1,0,400,21:59.2,36.6305872,127.4563611,31122ca08c52bb58,-60,1776990117
717,team 4,opensrc_team4,D8:3A:DD:79:8F:80,23.03,18.35,1,0,400,21:59.9,36.6305872,127.4563611,31122ca08c52bb58,-55,1776990119
718,team 4,opensrc_team5,D8:3A:DD:C1:88:BD,25.76,16.23,1,0,400,22:00.4,36.6305872,127.4563611,31122ca08c52bb58,-91,1776990087
719,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,22.64,26.38,2,86,525,22:00.7,36.6305872,127.4563611,31122ca08c52bb58,-84,1776990120
720,team 4,opensrc_team4,D8:3A:DD:79:8F:80,23.03,18.38,1,0,400,22:01.9,36.6305872,127.4563611,31122ca08c52bb58,-61,1776990121
721,team 4,opensrc_team4,D8:3A:DD:79:8F:80,23.03,18.38,1,0,400,22:03.2,36.6305872,127.4563611,31122ca08c52bb58,-59,1776990121
722,team 4,opensrc_team4,D8:3A:DD:79:8F:80,23.03,18.38,1,0,400,22:03.9,36.6305872,127.4563611,31122ca08c52bb58,-49,1776990123
723,team 4,opensrc_team4,D8:3A:DD:79:8F:80,23.06,18.37,1,0,400,22:05.9,36.6305872,127.4563611,31122ca08c52bb58,-53,1776990125
724,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,22.69,26.2,2,74,504,22:06.0,36.6305872,127.4563611,31122ca08c52bb58,-86,1776990124
725,team 4,opensrc_team4,D8:3A:DD:79:8F:80,24.02,18.68,1,0,400,06:36.2,36.6297769,127.4567491,31122ca08c52bb58,-59,1776992794
726,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,21.58,25.85,2,69,494,06:37.0,36.6297769,127.4567491,31122ca08c52bb58,-88,1776992795
727,team 4,opensrc_team4,D8:3A:DD:79:8F:80,24.08,18.63,1,0,400,06:38.1,36.6297769,127.4567491,31122ca08c52bb58,-67,1776992796
728,team 4,opensrc_team4,D8:3A:DD:79:8F:80,24.12,18.61,1,0,400,06:38.8,36.6297769,127.4567491,31122ca08c52bb58,-59,1776992798
729,team 4,opensrc_team5,D8:3A:DD:C1:88:BD,23.98,16.03,1,0,400,06:40.0,36.6297769,127.4567491,31122ca08c52bb58,-86,1776992768
730,team 4,opensrc_team4,D8:3A:DD:79:8F:80,24.12,18.61,1,0,400,06:40.1,36.6297769,127.4567491,31122ca08c52bb58,-62,1776992798
731,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,21.66,26.34,2,69,493,06:41.0,36.6297769,127.4567491,31122ca08c52bb58,-85,1776992799
732,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,21.69,26.26,1,59,475,06:41.7,36.6297769,127.4567491,31122ca08c52bb58,-87,1776992801
733,team 4,opensrc_team4,D8:3A:DD:79:8F:80,24.08,18.65,1,0,400,06:42.1,36.6297769,127.4567491,31122ca08c52bb58,-53,1776992800
734,team 4,opensrc_team4,D8:3A:DD:79:8F:80,24.04,18.56,1,0,400,06:42.8,36.6297769,127.4567491,31122ca08c52bb58,-53,1776992802
